bore	1		vt.使厌烦；钻，挖
bosom	1		n.胸，胸部；内心
bother	2		vt.烦扰，迷惑 n.麻烦
bough	1		n.树枝
bounce	1		vi.反跳，弹起；跳起
bound	2		a.一定的；有义务的
boundary	2		n.分界线，办界
bow	2		n.弓；蝴蝶结；鞠躬
brake	2		n.闸，刹车 vi.制动
brand	2		n.商品；烙印 vt.铭刻
brandy	1		n.白兰地酒
brass	1		n.黄铜；黄铜器
brave	2		a.勇敢的，华丽的
breadth	1		n.宽度，幅度；幅面
breast	2		n.乳房；胸脯，胸膛
breed	2		n.品种 vt.使繁殖
breeze	1		n.微风，和风
brick	2		n.砖，砖块；砖状物
brief	2	brev	a.简短的；短暂的
brighten	2		vt.使发光；使快活
brilliant	2		a.光辉的；卓越的
brim	1		n.边，边缘；帽沿
brisk	1		a.活泼的；清新的
bristle	1		n.短而硬的毛；鬃毛
Britain	2		n.不列颠，英国
British	2		a.不列颠的，英联邦的
brittle	1		a.脆的；易损坏的
broadcast	2		n.广播，播音
broken	2		a.被打碎的，骨折的
bronze	1		n.青铜；青铜制品
brood	1		n.同窝幼鸟 vt.孵(蛋)
brook	1		n.小河，溪流
broom	2		n.扫帚
brow	1		n.额；眉，眉毛
bruise	1		n.青肿，伤痕；擦伤
brute	1		n.禽兽，畜生
bubble	2		n.泡 vi.冒泡，沸腾
bud	1		n.芽，萌芽；蓓蕾
bulb	1		n.电灯泡；球状物
bulk	1		n.物体，容积，大批
bull	2		n.公牛；雄的象
bullet	2		n.枪弹，子弹，弹丸
bunch	2		n.束，球，串；一群
bundle	2		n.捆，包，束；包袱
burden	2		n.担子，重担；装载量
bureau	1		n.局，司，处；社，所
burst	2		vt.使爆裂 vi.&n.爆炸
bury	2		vt.埋葬，葬；埋藏
butcher	2		n.屠夫；屠杀者
cabin	1		n.小屋；船舱，机舱
cabinet	1		n.橱，柜；内阁
cable	2		n.缆，索；电缆；电报
cafe	2		n.咖啡馆；小餐厅
cafeteria	1		n.自助食堂
calculate	2		vt.计算；估计；计划
calculation	2		n.计算，计算结果
calculator	1		n.计算器，计算者
calendar	2		n.日历，历书；历法
campaign	2		n.战役；运动
campus	2		n.校园，学校场地
canal	2		n.运河；沟渠；管
cancel	2		vt.取消，撤消；删去
cancer	2		n.癌，癌症，肿瘤
candidate	1	cand	n.候选人；投考者
cannon	2		n.大炮，火炮；榴弹炮
canoe	2		n.独木舟，皮艇，划子
canteen	2		n.小卖部；临时餐室
canvas	2		n.粗帆布；一块油画布
capable	1	cap	a.有能力的，有才能的
capacity	1	cap	n.容量；能力；能量
capital	1	capit	n.资本，资金；首都
captain	2	capit	n.陆军上尉；队长
captive	1	cap	n.俘虏，被监禁的人
capture	1	cap	vt.捕获，俘获；夺得
carbon	2		n.碳
career	2		n.生涯，职业，经历
cargo	2		n.船货，货物
carpenter	2		n.木工，木匠
carpet	2		n.地毯，毡毯，毛毯
carriage	2		n.客车厢；四轮马车
carrier	2		n.运输工具；运载工具
carve	2		vt.刻，雕刻；切开
cash	2		n.现金，现款
cassette	2		n.盒式录音带；盒子
cast	2		vt.投，扔，抛；浇铸
casual	1	cad	a.偶然的；随便的
catalog	1	log	n.目录，目录册
cathedral	2		n.总教堂；大教堂
cause	2		n.原因，理由；事业
cave	2		n.山洞，洞穴，窑洞
cease	1	ced	vi.&vi.&n.停止，停息
ceiling	2		n.天花板，顶蓬
celebrate	2		vt.庆祝；歌颂，赞美
cell	2		n.细胞；小房间
cellar	2		n.地窑，地下室
cement	2		n.水泥；胶泥 vt.粘结
centigrade	2	cent	a.百分度的
centimetre	2	cent	n.公分，厘米
central	2		a.中心的；主要的
century	2	cent	n.世纪，百年
ceremony	2		n.典礼，仪式；礼节
certain	2	cern	a.确实的；肯定的
certainly	2	cern	ad.一定，必定；当然
certainty	2	cern	n.必然；肯定
certificate	1	cern	n.证书，证件，执照
challenge	2		n.挑战；要求，需要
chamber	2		n.会议室；房间；腔
champion	2		n.冠军，得胜者
channel	2		n.海峡；渠道；频道
chapter	2	capit	n.章，回，篇
character	2		n.性格；特性；角色
characteristic	1		a.特有的 n.特性
charge	2		vt.索价；控告 n.费用
charity	1		n.施舍；慈善事业
charming	2		a.迷人的，可爱的
chart	2		n.图，图表；海图
chase	2		n.追逐，追赶，追求
cheap	2		a.廉价的；劣质的
cheat	2		vt.骗取；哄 vi.行骗
cheer	2		vt.使振作；欢呼
cheerful	2		a.快乐的，愉快的
chemical	2		a.化学的 n.化学制品
chemist	2		n.化学家；药剂师
chemistry	2		n.化学
cheque	2		n.支票
chess	2		n.棋；国际象棋
chief	2	capit	a.主要的；首席的
chill	2		vt.使变冷 n.寒冷
chimney	2		n.烟囱，烟筒；玻璃罩
choke	2		vt.使窒息；塞满
chop	2		vt.砍，劈；切细 vi.砍
Christian	2		n.基督教徒；信徒
cigarette	2		n.香烟，纸烟，卷烟
cinema	2		n.电影院；电影，影片
circle	2	circ	n.圆，圆周；圈子
circuit	1	circ	n.电路；环行；巡行
circular	2	circ	a.圆的；循环的
circulate	1	circ	vt.使循环 vi.循环
circumference	1	fer	n.圆周，周长，圆周线
circumstance	2	sist	n.情况，条件；境遇
