depend	2	pend	vi.依靠，依赖；相信
dependent	2	pend	a.依靠的，依赖的
deposit	2	pon	vt.使沉淀；存放
depress	2		vt.使沮丧；按下
depth	2		n.深度；深厚；深处
derive	2		vt.取得 vi.起源
descend	2		vi.下来，下降；下倾
describe	2	scrib	vt.形容；描写，描绘
description	2	scrib	n.描写，形容；种类
desert	2		n.沙漠 vt.离弃；擅离
deserve	2	serv	vt.应受，值得
design	2	sign	vt.设计 n.设计；图样
desirable	2		a.值得相望的；可取的
desire	2		vt.相望；要求 n.愿望
despair	2	sper	n.绝望 vi.绝望
desperate	2	sper	a.拼死的；绝望的
despise	1	spec	vt.鄙视，蔑视
despite	2	spec	prep.不管，不顾
destination	2		n.目的地,终点；目标
destroy	2	stru	vt.破坏；消灭；打破
destruction	2	stru	n.破坏，毁灭，消灭
detail	2		n.细节；枝节；零件
detect	2	tect	vt.察觉，发觉；侦察
detection	2	tect	n.察觉，发觉；侦察
determination	2	termin	n.决心/定;确定
determine	2	termin	vt.决定；查明；决心
develop	2		vt.发展；形成；开发
development	2		n.发展;开发；生长
device	2		n.器械，装置；设计
devil	2		n.魔鬼，恶魔
devise	2		vt.设计，发明
devote	2		vt.将…奉献，致力于
dew	1		n.露，露水
diagram	2	graph	n.图解，图表，简图
dial	2		n.钟面；拨号盘 vt.拨
dialect	2	lect	n.方言，土语，地方话
dialog	2	log	n.对话，对白
diameter	2	meter	n.直径
dictate	1	dic	vt.&vi.口授；命令
dictation	2	dic	n.口授笔录，听写
differ	2	fer	vi.不同，相异
digest	1		vt.消化；领会 n.文摘
digital	2		a.数字的，计数的
diligent	1	lect	a.勤勉的，勤奋的
dim	1		a.昏暗的；朦胧的
dimension	1	meter	n.尺寸，尺度；面积
dip	2		vt.浸，蘸 vi.浸一浸
disable	2		vt.使无能，使伤残
disadvantage	2		n.不利(地位)
disappoint	2	punct	vt.使失望，使受挫折
disaster	2	astro	n.灾难，灾祸；天灾
discard	1		vt.丢弃，抛弃，遗弃
discharge	1		vt.释放；排出 n.释放
discipline	1		n.纪律；训练 vt.训练
disclose	1	clud	vt.揭开，揭发；透露
discourage	1		vt.使泄气，使灰心
disguise	1		vi.隐瞒，掩埋 n.假装
disgust	1		n.厌恶，憎恶
dishonor	2		n.不光彩；丢脸的人
dismiss	2	mit	vt.不再考虑；解雇
disorder	2	ord	n.混乱，杂乱；骚乱
display	2	plic	vt.陈列，展览；显示
disposal	1	pon	n.丢掉，处理，销毁
dispose	1	pon	vi.去掉，丢掉；销毁
displease	2	plac	vt.使不愉快，使生气
dispute	1		vi.争论，争执 n.争论
dissatisfy	2	fac	vi.使不满，使不平
dissolve	1	solv	vt.使溶解；解散
distant	2	sist	a.在远处的，疏远的
distinct	1		a.与其他不同的
distinction	1		n.差别，不同，区分
distinguish	1		vt.区别，辨别，认别
distress	1	string	n.忧虑，悲伤；不幸
distribute	1	trib	vt.分发，分送；分布
distribution	1	trib	n.分发/配；分布
district	2	string	n.区；地区，区域
disturb	2	turb	vt.打扰，扰乱；弄乱
ditch	1		n.沟，沟渠，渠道
dive	2		vi.跳水；潜水；俯冲
diverse	1	vert	a.不一样的，相异的
divide	2		vt.分；分配；分开
division	2		n.分，分配；除法
divorce	2	vert	n.离婚，离异 vi.离婚
dock	1		n.船坞；码头；船厂
document	2	doc	n.公文，文件；证件
domestic	1	domin	a.本国的；家庭的
dorm	2	dorm	n.宿舍
dormitory	2	dorm	n.集体寝室；宿舍
dose	2		n.剂量，用量；一剂
doubtful	2		a.难以预测的；怀疑的
doubtless	2		ad.无疑地；很可能
downward	2		a.向下的 ad.向下地
draft	1		n.草稿；汇票 vt.起草
drag	2		vt.拖，拉；拖曳
drain	1		vt.排去；放水 n.耗竭
drama	2		n.一出戏剧，剧本
dramatic	1		a.引人注目的，戏剧的
dread	1		n.畏惧；恐怖 vt.惧怕
drift	1		vi.漂流，漂泊 n.漂流
drill	2		n.钻头；操练 vi.钻孔
drip	1		vi.滴下；漏水 n.水滴
drought	1		n.旱灾，干旱
drown	1		vi.淹死，溺死
drunk	2		a.醉的；陶醉的
due	2		a.预期的；应给的
dull	1		a.枯燥的；不鲜明的
dumb	2		a.哑的；无言的
dump	1		vt.倾卸，倾倒；倾销
durable	1	dur	a.耐久的，耐用的
duration	1	dur	n.持续，持久
dusk	1		n.薄暮，黄昏，幽暗
dwelling	1		n.住处，寓所
dye	1		vt.染 n.染料；染色
dying	2		a.垂死的；临终的
dynamic	1	dynam	a.有活力的；动力的
eager	2		a.渴望的，热切的
earn	2		vt.赚得，挣得；获得
earnest	1		a.认真的，诚恳的
earthquake	2		n.地震；大震荡
ease	2		n.容易，舒适 vt.缓和
echo	2		n.回声，反响 vi.重复
economic	2	nom	a.经济的，经济学的
economical	1	nom	a.节约的;经济学的
economy	2	nom	n.经济；节约，节省
edition	2	don	n.版，版本，版次
editor	2	don	n.编辑，编者，校订者
effect	2	fac	n.结果；效果，效力
effective	1	fac	a.有效的；有影响的
efficiency	1	fac	n.效率；功效，效能
efficient	1	fac	a.效率高的，有能力的
effort	2	fort	n.努力；努力的成果
elaborate	1	labor	a.复杂的；精心制作的
elastic	1		n.松紧带 a.有弹性的
elder	2		a.年龄较大的 n.长者
elect	2	lect	vt.选举，推选；选择
election	2	lect	n.选举，选择权；当选
electrical	2		a.电的，电气科学的
electricity	2		n.电，电学；电流
electron	2		n.电子
electronic	2		a.电子的
