content	2	tain	n.内容，目录；容量
contest	1	test	vt.争夺，争取；辩驳
continent	2	tain	n.大陆；陆地；洲
continual	1	tain	a.不断的；连续的
continue	2	tain	vt.继续，连续；延伸
continuous	2	tain	a.连续不断的，持续的
contract	2	tract	n.契约，合同；婚约
contradiction	1	dic	n.矛盾，不一致；否认
contrary	2		a.相反的 n.相反
contrast	2		n.对比，对照，悬殊
contribute	2	trib	vt.捐献，捐助；投稿
control	2		vt.控制，克制 n.控制
convenience	2	ven	n.便利,方便；厕所
convenient	2	ven	a.便利的；近便的
convention	1	ven	n.习俗，惯例；公约
conventional	1	ven	a.普通的；习惯的
conversation	2	vert	n.会话,非正式会谈
conversely	1	vert	ad.相反地
conversion	1	vert	n.转变，转化；改变
convert	1	vert	vt.使转变；使改变
convey	1	vi	vt.传送；运送；传播
convince	2	vinc	vt.使确信，使信服
cooperate	2	oper	vi.合作，协作；配合
coordinate	1	ord	vt.使协调，调节
cope	1		vi.对付，应付
copper	2		n.铜；铜币，铜制器
cord	2		n.细绳，粗线，索
cordial	1		a.真诚的，诚恳的
core	2		n.果实的心，核心
corporation	1	corp	n.公司，企业；社团
correct	2	reg	a.正确的 vt.纠正
correction	1	reg	n.改正，纠正，修改
correspond	1		vi.相符合；相当
correspondent	1		n.通信者;通讯员
corresponding	1		a.相应的;符合的
corridor	1	cur	n.走廊，回廊，通路
costly	1		a.昂贵的；价值高的
cottage	1		n.村舍，小屋
council	1		n.理事会，委员会
counter	2		n.柜台；计数器
county	2		n.英国的郡，美国的县
couple	2		n.夫妇；(一)对；几个
courage	2		n.勇气，胆量，胆识
court	2		n.法院，法庭；庭院
coward	2		n.懦夫；胆怯者
crack	2		n.裂缝，裂纹 vi.爆裂
craft	2		n.工艺；手艺，行业
crane	2		n.起重机，摄影升降机
crash	2		vi.碰撞，坠落 n.碰撞
crawl	2		vi.爬，爬行
crazy	2		a.疯狂的，荒唐的
create	2	creas	vt.创造；引起，产生
creative	2	creas	a.创造性的，创作的
creature	2	creas	n.生物，动物，家畜
credit	2	cred	n.信用贷款；信用
creep	2		vi.爬行；缓慢地行进
crew	2		n.全体船员
cricket	1		n.板球；蟋蟀
crime	2	cern	n.罪，罪行；犯罪
criminal	2	cern	n.犯人，罪犯，刑事犯
cripple	1		n.跛子；残废的人
crisis	2	cern	n.危机；存亡之际
critic	2	cern	n.批评家，爱挑剔的人
critical	2	cern	a.决定性的；批评的
criticism	2	cern	n.批评；批判；评论
criticize	2	cern	vt.批评；评论；非难
crow	2		n.鸦，乌鸦 vi.啼
crown	2		n.王冠，冕；花冠
crude	2		a.简陋的；天然的
cruel	2		a.残忍的，残酷的
crush	2		vt.压碎，碾碎；镇压
crust	1		n.面包皮；硬外皮
crystal	2		n.水晶，结晶体；晶粒
cube	2		n.立方形；立方
cubic	1		a.立方形的；立方的
cultivate	2		vt.耕；种植；培养
culture	2		n.文化，文明；教养
cunning	1		a.狡猾的，狡诈的
cure	2	cur	vt.医治；消除 n.治愈
curiosity	2	cur	n.好奇，好奇心；珍品
curious	2	cur	a.好奇的；稀奇古怪的
curl	2		n.卷毛；螺旋 vi.卷曲
current	2	cur	a.当前的；通用的
curse	2		n.诅咒，咒骂；天谴
curve	2		n.曲线；弯 vt.弄弯
cushion	1		n.垫子，坐垫，靠垫
custom	2		n.习惯，风俗；海关
customer	2		n.顾客，主顾
cycle	2	circ	n 自行车，循环
dairy	2		n.牛奶场；乳制品
dam	2		n.水坝，水堤；障碍物
damage	2		vt.损害，毁坏 n.损害
damp	2		a.潮湿的，有湿气的
daring	2		a.大胆的，勇敢的
darling	2		n.亲爱的人；宠儿
dash	2		vt.使猛撞；溅 n.猛冲
data	2	don	n.数据; 资料
dawn	2		n.黎明；开端 vi.破晓
deadly	2		a.致命的，死一般的
debate	2		n.&vi.争论，辩论
debt	2		n.债，债务，欠债
decade	2		n.十年，十年期
decay	2	cad	vi.腐烂；衰败 n.腐烂
deceit	1	cap	n.欺骗，欺诈
deceive	2	cap	vt.欺骗，蒙蔽，行骗
decent	2		a.正派的；体面的
decide	2	cid	vt.决定，决心；解决
decision	2	cid	n.决定，决心；果断
deck	2		n.甲板；舱面；层面
declare	2	clar	vt.断言；声明；表明
decorate	2		vt.装饰，装璜，修饰
decrease	2	creas	vi.&n.减少，减少
deduce	2	duc	vt.演绎，推论，推断
deed	2		n.行为；功绩；契约
deepen	2		vt.加深 vi.深化
defeat	2	fac	vt.战胜，击败；挫败
defect	2	fac	n.缺点，缺陷，欠缺
defence	2		n.防御；防务；辩护
defend	2		vt.保卫，防守
define	2	fin	vt.给…下定义；限定
definite	2	fin	a.明确的；肯定的
definitely	2	fin	ad.一定地，明确地
definition	2	fin	n.定义，释义；定界
delay	2		vt.推迟；耽搁；延误
delete	2		vt.删除；擦掉
delegation	1	lect	n.代表团
delicate	2		a.纤细的；易碎的
delight	2		n.快乐 vt.使高兴
deliver	2	liber	vt.投递，送交；发表
delivery	2	liber	n.投递；交付；分娩
demand	2		vt.要求；需要；询问
democracy	2	dem	n.民主，民主制
democratic	2	dem	a.民主的，民主政体的
demonstrate	2	mon	vt.说明;论证;表露
dense	2		a.密集的；浓厚的
density	2		n.密集，稠密；密度
deny	2	neg	vt.否定；拒绝相信
depart	2	part	vi.离开，起程；出发
department	2	part	n.部,司,局,处,系
departure	2	part	n.离开，出发，起程
