appearance	2	par	n.出现，来到；外观
appetite	2	pet	n.食欲，胃口；欲望
appliance	1	plic	n.用具，器具，器械
applicable	1	plic	a.能应用的；适当的
application	2	plic	n.请求，申请；施用
apply	2	plic	vt.应用，实施，使用
appoint	2		vt.任命，委任；约定
appointment	2		n.任命;约定,约会
appreciate	2	grat	vt.欣赏；领会；感谢
approach	2		vt.向…靠近 n.靠近
appropriate	2	propri	a.适当的，恰当的
approval	2	prob	n.赞成，同意；批准
approve	2	prob	vt.赞成，称许；批准
approximate	1		a.近似的 vt.近似
approximately	1		ad.近似地，大约
arbitrary	1		a.随心所欲的；专断的
architecture	1	arch	n.建筑学；建筑式样
argue	2		vi.争论，争辩，辩论
argument	2		n.争论，辩论；理由
arise	2		vi.出现；由…引起
arithmetic	1		n.算术，四则运算
arouse	2		vt.引起，唤起；唤醒
arrange	2		vt.筹备；整理；调解
arrangement	2		n.整理,排列;安排
arrest	2		vt.逮捕，拘留；阻止
arrival	2		n.到达；到来；到达者
arrive	2		vi.到达；来临；达到
artificial	1	fac	a.人工的；娇揉造作的
aspect	1	spec	n.方面；样子，外表
assemble	1	sembl	vt.集合，召集；装配
assembly	1	sembl	n.集合；集会；装配
assess	1	sed	vt.对(财产等)估价
assign	2	sign	vt.指派；分配；指定
assignment	2	sign	n.任务，指定的作业
assist	2	sist	vt.援助，帮助；搀扶
assistant	2	sist	n.助手，助理；助教
associate	2	soci	vi.交往 n.伙伴，同事
association	2	soci	n.协会,团体；联合
assume	2	sum	vt.假定；承担；呈现
assure	1		vt.使确信；向…保证
astonish	1		vt.使惊讶，使吃惊
astronaut	1	astro	n.宇宙航行员，宇航员
athlete	1		n.运动员；田径运动员
atlantic	2		a.大西洋的 n.大西洋
atmosphere	2		n.大气；空气；气氛
atmospheric	2		a.大气的;大气层的
atom	2		n.原子；微粒；微量
atomic	2		a.原子的；原子能的
attach	2		vt.缚，系，贴；附加
attack	2		vt.&vi.&n.攻击，进攻
attain	2	tain	vt.达到，获得，完成
attempt	2		vt.尝试，试图 n.企图
attend	2	tend	vt.出席；照顾，护理
attention	2	tend	n.注意，留心；注意力
attentive	2	tend	a.注意的；有礼貌的
attitude	2		n.态度，看法；姿势
attract	2	tract	vt.吸引；引起，诱惑
attraction	2	tract	n.吸引；吸引力；引力
attractive	2	tract	a.有吸引力的
attribute	2	trib	vt.把…归因于 n.属性
audience	2		n.听众，观众，读者
aural	1		a.耳的，听觉的
author	2		n.作者，作家
authority	2		n.当局，官方；权力
auto	1	auto	n.(口语)汽车
automatic	1	auto	a.自动的；机械的
automation	1	auto	n.自动，自动化
automobile	1	auto	n.汽车，机动车
auxiliary	1		a.辅助的；附属的
available	2	val	a.可利用的；通用的
avenue	2	ven	n.林荫道，道路；大街
average	2		n.平均数 a.平均的
aviation	1		n.航空，航空学
avoid	2		vt.避免，躲开；撤消
await	2		vt.等候，期待
award	2		n.奖，奖品；判定
awkward	1		a.笨拙的；尴尬的
axis	1		n.轴，轴线；中心线
bacteria	1		n.细菌
badminton	2		n.羽毛球
baggage	2		n.行李
balance	2		vt.使平衡；称 n.天平
balloon	2		n.气球，玩具气球
banner	2		n.旗，旗帜，横幅
barber	2		n.理发师
bare	2		a.赤裸的；仅仅的
bargain	2		n.交易 vi.议价；成交
barn	1		n.谷仓；牲口棚
barrel	2		n.桶；圆筒；枪管
barrier	2		n.栅栏，屏障；障碍
base	2		n.基础，底层；基地
basic	2		a.基本的，基础的
basically	2		ad.基本上
basis	2		n.基础，根据
battery	2		n.电池；一套，一组
bay	2		n.湾；山脉中的凹处
beam	2		n.梁；横梁；束，柱
beard	2		n.胡须，络腮胡子
beast	2		n.兽，野兽；牲畜
beauty	2		n.美，美丽；美人
beg	2		vt.&vi.乞求；请求
beggar	2		n.乞丐，穷人
behalf	1		n.利益，维护，支持
behave	2		vi.表现，举止；运转
behavior	2		n.行为，举止，态度
being	2		n.存在；生物；生命
belief	2		n.信任，相信；信念
beloved	1		a.为…的爱的 n.爱人
bend	2		vt.使弯曲 vi.弯曲
beneath	2		prep.在…下方
beneficial	1	fac	a.有利的，有益的
benefit	2	fac	n.利益；恩惠；津贴
berry	2		n.浆果(如草莓等)
bet	2		vt.&vi.&n.打赌
betray	1		vt.背叛；辜负；泄漏
Bible	2	bibli	n.基督教《圣经》
bill	2		n.账单；招贴；票据
bind	2		vt.捆绑；包扎；装钉
biology	2	bio	n.生物学；生态学
biscuit	2		n.(英)饼干；(美)软饼
bitter	2		a.痛苦的；严寒的
bitterly	2		ad.苦苦地；悲痛地
blade	2		n.刀刃，刀片；叶片
blame	2		vt.责备，把…归咎于
blank	2		a.空白的 n.空白
blanket	2		n.毛毯，毯子，羊毛毯
blast	1		n.爆炸，冲击波 vt.炸
blaze	1		n.火；闪光 vi.燃烧
bleed	2		vi.出血，流血；泌脂
blend	2		vt.&vi.&n.混和
bless	2		vt.为…祝福
bloom	2		n.花；开花，开花期
blossom	2		n.花，开花 vi.开花
boast	1		vi.自夸 vt.吹嘘
bold	2		a.大胆的；冒失的
bolt	1		n.螺栓；插销 vt.闩门
bomb	2		n.炸弹 vt.轰炸
bond	2		n.联结，联系；公债
booth	1		n.货摊；公用电话亭
border	2		n.边，边缘；边界
