remedy	1		n.&vt.治疗；补救
remember	2	memor	vt.记得，想起；记住
remind	2		vt.提醒，使想起
remote	1	mob	a.相隔很远的；冷淡的
removal	1	mob	n.移动；迁移；除掉
remove	2	mob	vt.移动，搬开；脱掉
render	1		vt.表示，给予；使得
renew	1		vt.使更新 vi.更新
rent	2		n.租金，租 vi.出租
repair	2	par	vt.&n.修理，修补
repeat	2	pet	vt.重说，重做 n.重复
repeatedly	1	pet	ad.重复地；一再
repent	1		vi.悔悟，悔改 vt.后悔
repetition	1	pet	n.重复，反复
replace	2		vt.把…放回；取代
reply	2	plic	vi.&n.回答，答复
report	2	port	vt.&vi.报告；汇报
reporter	2	port	n.记者，通讯员
represent	2		vt.描绘；代表；象征
representative	1		a.代表性的 n.代表
reproach	1		vt.&n.责备，指责
reproduce	1	duc	vt.&vi.繁殖，生殖
republic	1	popul	n.共和国，共和政体
republican	1	popul	a.共和国的
reputation	1		n.名誉/声；好名声
request	2	quir	n.&v.请求，要求
require	2	quir	vt.需要；要求，命令
requirement	1	quir	n.需要；要求
rescue	2		vt.&n.援救，营救
research	2		n.&vi.调查，探究
researcher	2		n.调查者；探究者
resemble	1	sembl	vt.像，类似
reserve	1	serv	vt.储备，保留；预定
reservoir	1	serv	n.水库；蓄水池
residence	1	sed	n.居住；驻扎；住处
resident	1	sed	a.居住的 n.居民
resign	1	sign	vt.放弃 vi.辞职
resignation	1	sign	n.放弃，辞职，反抗
resist	1	sist	vt.&vi.抵抗，抵制
resistance	1	sist	n.抵抗/制；抵抗力
resistant	1	sist	a.抵抗的，反抗的
resolution	1	solv	n.坚决/定；决定
resolve	1	solv	vt.解决；决心 n.决心
resort	1		vi.&n.求助，凭借
resource	1		n.资源，物力；办法
respect	2	spec	n.&vt.尊敬，尊重
respectful	1	spec	a.恭敬的，尊重的
respective	1	spec	ad. 各自的，各个的
respectively	1	spec	ad.各自/分别地
respond	1		vi.作答；响应
response	2		n.作答，回答；响应
responsibility	1		n.责任(心)；职责
responsible	2		a.有责任的；尽责的
restaurant	2		n.餐馆，饭店，菜馆
restless	1		a.不安定的，焦虑的
restore	1		vt.恢复；归还；修补
restrain	1	string	vt.抑制，遏制；限制
restraint	1	string	n.抑制；遏制；克制
restrict	1	string	vt 限制，限定，约束
restriction	1	string	n.限制，限定，约束
result	2	sal	n.成果 vi.发生，结果
resume	1	sum	vt.恢复；重新开始
retain	1	tain	vt.保持，保留，保有
retell	2		vt.再讲，重述，复述
retire	2		vi.退下；引退；就寝
retreat	1		vi.(被迫)退却，后退
return	2		vi.&n.回来，返回
reveal	1		vt.展现；揭示，揭露
revenge	1		vt.替…报仇 n.报仇
reverse	1	vert	vt.颠倒，翻转 n.背面
review	2	vid	vt.再检查 n.复习
revise	1	vid	vt.修订，校订；修改
revolt	1	volv	vi.&n.反抗，造反
revolution	2	volv	n.革命；旋转，绕转
revolutionary	1	volv	a.革命的 n.革命者
reward	2		n.报答；报酬 vt.报答
rhythm	2		n.韵律，格律；节奏
rib	2		n.肋，肋骨
ribbon	2		n.缎带，丝带；带
riddle	2		n.谜，谜语
rider	2		n.骑马的人；乘车的人
ridge	1		n.脊；岭，山脉；垄
ridiculous	2	rid	a.荒谬的，可笑的
rifle	1		n.步枪，来复枪
rigid	1	reg	a.刚硬的；僵硬的
ripe	2		a.熟的；时机成熟的
ripen	1		vt.使熟 vi.成熟
risk	2		n.风险，危险，冒险
rival	1		n.竞争者 a.竞争的
roar	2		vi.吼叫；呼喊 n.吼
roast	2		vt.&vi.烤，炙，烘
robber	2		n.强盗，盗贼
robbery	2		n.抢劫，劫掠，盗取
robe	1		n.长袍，长衣，浴衣
rocket	2		n.火箭，火箭发动机
rod	1		n.杆，竿，棒
role	2		n.角色，作用，任务
roller	2		n.滚柱，滚筒，滚轴
Roman	2		n.古罗马人 a.罗马的
romantic	2		a.浪漫的；传奇的
rot	1		vt.烂，腐坏 n.腐烂
rotary	1		a.旋转的，转动的
rotate	1		vi.旋转 vt.使旋转
rotation	1		n.旋转，转动；循环
rotten	2		a.腐烂的，发臭的
rough	2		a.表面不平的；粗略的
roughly	2		ad.粗糙地，粗略地
rouse	1		vt.唤醒，唤起；惊起
route	2		n.路，路线，路程
routine	1		n.例行公事 a.日常的
royal	1	reg	a.王的；皇家的
rub	2		vt.摩擦，擦 vi.摩擦
rubber	2		n.橡皮(擦子)；橡胶
rubbish	2		n.垃圾，废物；废话
rude	2		a.加工粗糙的；粗野的
rug	1		n.小地毯；毛毯
ruin	2		n.毁灭；废墟 vt.毁坏
rumour	1		n.谣言，谣传，传闻
rural	1		a.农村的，田园的
rush	2		vi.冲，奔 vt.催促
Russian	2		a.俄罗斯的 n.俄国人
rust	1		n.锈 vi.生锈，氧化
rusty	2		a.生锈的；变迟钝的
sack	2		n.袋，麻袋；开除
sacred	1	sacr	a.上帝的；神圣的
sacrifice	1	sacr	n.&vt.牺牲；南祭
saddle	1		n.鞍子，马鞍
sadly	2		ad.悲痛地，悲哀地
sadness	2		n.悲痛，悲哀
sail	2		n.帆；船 vi.航行
sailor	2		n.水手，海员，水兵
saint	1	sacr	n.圣徒；基督教徒
sake	1		n.缘故，理由
salad	2		n.色拉；莴苣，生菜
salary	2		n.薪金，薪水
salesman	2		n.售货员，推销员
salute	1		n.招呼，行礼 vi.行礼
sample	2		n.样品；实例，标本
sandy	2		n.沙的，含沙的
satellite	1		n.卫星；人造卫星
