gentle	2		a.和蔼的；轻柔的
gentleman	2		n.绅士；有教养的人
gently	2		ad.有礼貌地；柔和地
genuine	1	gen	a.真的；真正的
geography	2	geo	n.地理，地理学
geometry	2	geo	n.几何，几何学
germ	1		n.微生物，细菌，幼芽
gesture	1		n.姿势，手势；姿态
giant	2		n.巨人；巨物
glance	2		vi.看一下 n.一瞥
glare	2		vi.瞪眼 n.瞪眼
glide	1		vi.滑动；消逝 n.滑行
glimpse	1		vt.瞥见 n.一瞥，一看
glitter	1		vi.闪闪发光 n.闪光
globe	2		n.地球，世界；地界仪
gloomy	1		a.黑暗的；令人沮丧的
glorious	2		a.光荣的；壮丽的
glory	2		n.光荣；荣誉的事
glow	2		n.白热光 vi.发白热光
glue	2		n.胶，胶水 vt.胶合
golf	2		n.高尔夫球
goods	2		n.货物，商品
govern	1		vt.统治，治理；支配
government	2		n.政府；治理；政治
governor	1		n.州长；主管人员
gown	1		n.长袍，长外衣
grace	1	grat	n.优美，文雅；雅致
graceful	1	grat	a.优美的，优雅的
gracious	1	grat	a.有礼貌的；仁慈的
grade	2	grad	vt.给…分等级 n.等级
gradual	1	grad	a.逐渐的；渐进的
gradually	2	grad	ad.逐渐地，逐步地
graduate	2	grad	n.毕业生 vi.大学毕业
grain	2		n.谷物，谷粒；颗粒
gramme	1		n.克(重量单位)
grammar	2	graph	n.语法；语法书
grammatical	1	graph	a.语法上的
grand	2		a.宏伟的；重大的
grant	1		n.授给物 vt.授予
graph	1	graph	n.(曲线)图，图表
grasp	2		vt.抓紧；掌握 n.抓
grateful	2	grat	a.感激的；令人愉快的
gratitude	1	grat	a.感激，感谢，感恩
grave	2	grav	n.坟墓 a.严重的
gravity	1	grav	n.重力，引力；严重性
greedy	2		a.贪吃的；贪婪的
greeting	2		n.问候，招呼，致敬
grieve	1		vt.使悲痛 vi.悲痛
grind	2		vt.磨(碎)；磨快
grip	2		vt.握紧，抓牢 n.紧握
groan	1		vi.哼，呻吟 n.呻吟
grocer	1		n.食品商；杂货商
grocery	1		n.食品杂货店
gross	1		a.总的；严重的
growth	2		n.增长；增长量；生长
guarantee	1		n.保证；担保物
guard	2		vt.守卫；看守 n.卫兵
guidance	1		n.引导，指导，领导
guide	2		n.导游者 vt.给…导游
guilty	2		a.内疚的；有罪的
gulf	1		n.海湾
gum	2		n.口香糖；树胶
gunpowder	1		n.黑色火药；有烟火药
gymnasium	1		n.体育馆，健身房
habit	2	hab	n.习惯；习性
habitual	1	hab	a.习惯性的，惯常的
halt	1		vi.停止；立定 n.停住
hammer	2		n.锤，榔头 vt.锤击
handful	2		n.一把；少数，一小撮
handkerchief	2		n.手帕
handle	2		n.柄，把手 vt.拿，触
handsome	2		a.英俊的；相当大的
handwriting	2		n.笔迹，手迹，书法
handy	2		a.手边的；便于使用的
harbour	2		n.海港，港口 vt.庇护
harden	2		vt.使变硬 vi.变硬
hardly	2		ad.几乎不，简直不
hardship	2		n.艰难，困苦
hardware	2		n.五金器具；硬件
hare	2		n.野兔
harm	2		n.伤害，损害 vt.损害
harmful	2		a.有害的
harmony	1		n.调合，协调，和谐
harness	1		vt.治理 n.马具，挽具
harsh	1		a.严厉的；刺耳的
harvest	2		n.收获，收成 vt.收割
haste	1		n.急速，急忙；草率
hasten	1		vt.催促 vi.赶紧
hasty	2		a.急速的；仓促的
hatch	1		vt.孵出 vi.(蛋)孵化
hateful	2		a.可恨的，可恶的
hatred	1		n.憎恶，憎恨，仇恨
hawk	2		n.鹰，隼
hay	2		n.干草
hazard	1		n.危险；公害
heading	2		n.标题，题词，题名
headline	2		n.大字标题；新闻提要
headmaster	2		n.校长
headquarters	1		n.司令部；总部
heal	1		vt.治愈；使和解
heap	1		n.(一)堆；大量
heating	2		n.加热，供暖
heaven	2		n.天堂；天，天空
heavily	2		ad.重重地；大量地
hedge	1		n.篱笆，树篱；障碍物
heel	1		n.脚后跟，踵，后跟
height	2		n.高，高度；高处
heir	1		n.后嗣，继承人
helicopter	1		n.直升机
hell	2		n.地狱；极大的痛苦
helmet	1		n.头盔，钢盔
helpless	2		a.无助的；无能的
hen	2		n.母鸡，雌禽
hence	1		ad.因此，所以；今后
herd	1		n.兽群，牧群 vt.放牧
hero	2		n.男主角；英雄；勇士
heroic	1		a.英雄的；英勇的
heroine	1		n.女主角；女英雄
hesitate	1		vi.犹豫，踌躇；含糊
highly	2		ad.高度地，很，非常
hillside	2		n.(小山)山腰，山坡
hint	1		n.暗示，示意；建议
hire	2		vt.租借 n.租用，雇用
historical	1		a.历史的，有关历史的
history	2		n.历史；个人经历
hobby	2		n.业余爱好，癖好
hollow	1		a.空的；空洞的
holy	2		a.神圣的；圣洁的
honest	2		a.诚实的；可敬的
honesty	2		n.诚实，正直
honeymoon	2		n.蜜月
honour	2		n.光荣；尊敬，敬意
honourable	1		a.诚实的；光荣的
hook	2		n.钩，挂钩 vt.钩住
hopeful	2		a.有希望的
hopeless	2		a.没有希望的，绝望的
horizon	1		n.地平线；眼界，见识
horizontal	1		a.地平的；水平的
horn	2		n.号角；警报器；角
horror	1		n.恐怖；战栗；憎恶
